E_3992 E_0008572179 M C04 3 E_0004582347 - bonafide bonafide -
E_2165 E_0008582937 F C01 5 E_0005205346 AC1 A30 spoof -
E_2426 E_0008626619 F - 0 - - bonafide bonafide -
E_3874 E_0008638873 F - 0 - - bonafide bonafide -
E_1594 E_0008681146 M C04 1 E_0005309742 AC2 A19 spoof -
E_5010 E_0008705369 M C01 1 E_0001559392 AC1 A19 spoof -
E_1350 E_0008707522 F - 0 - - bonafide bonafide -
E_4672 E_0008715769 F - 0 - - bonafide bonafide -
E_4783 E_0008742439 M - 0 - AC3 A19 spoof -
E_1439 E_0008778383 M - 0 - AC2 A21 spoof -
E_3884 E_0008778609 M - 0 - AC3 A21 spoof -
E_1241 E_0008793269 F - 0 - - bonafide bonafide -
E_2165 E_0008818363 F - 0 - AC2 A19 spoof -
E_5110 E_0008829513 M - 0 - - bonafide bonafide -
E_4774 E_0008832850 F C04 3 E_0006644297 AC1 A21 spoof -
E_1684 E_0008840837 F - 0 - AC1 A19 spoof -
E_4580 E_0008864076 M - 0 - - bonafide bonafide -
E_2333 E_0008881764 M C01 2 E_0004900335 - bonafide bonafide -
E_2404 E_0008913475 F C04 3 E_0000764457 AC1 A19 spoof -
E_4774 E_0008951092 F - 0 - AC2 A21 spoof -
E_2682 E_0008956818 F C04 4 E_0005081097 AC2 A19 spoof -
E_3325 E_0008982215 F - 0 - AC2 A21 spoof -
E_3548 E_0009026444 M C01 2 E_0009702437 - bonafide bonafide -
E_4041 E_0009028357 F C01 5 E_0001821646 AC1 A19 spoof -
E_4041 E_0009031512 F C04 1 E_0005474147 - bonafide bonafide -
E_4570 E_0009041645 F - 0 - AC1 A30 spoof -
E_3325 E_0009056179 F - 0 - AC2 A19 spoof -
E_1654 E_0009057283 M - 0 - AC1 A19 spoof -
E_0759 E_0009138551 M - 0 - - bonafide bonafide -
E_3806 E_0009189716 F - 0 - - bonafide bonafide -
E_1744 E_0009191130 M - 0 - AC1 A19 spoof -
E_2342 E_0009191360 M - 0 - - bonafide bonafide -
E_0595 E_0009210096 M - 0 - AC1 A21 spoof -
E_2296 E_0009240473 F C04 4 E_0004853686 - bonafide bonafide -
E_3325 E_0009252414 F C04 2 E_0007210457 AC2 A19 spoof -
E_1028 E_0009276318 F - 0 - AC2 A19 spoof -
E_2165 E_0009294814 F - 0 - AC2 A19 spoof -
E_5118 E_0009296868 F C01 3 E_0002331288 AC2 A19 spoof -
E_4428 E_0009334964 F C04 2 E_0007599676 AC3 A21 spoof -
E_3441 E_0009354034 F C01 5 E_0008501100 AC2 A19 spoof -
E_3325 E_0009355584 F C01 1 E_0006348757 AC2 A19 spoof -
E_4677 E_0009356735 M - 0 - - bonafide bonafide -
E_2618 E_0009364750 F C04 1 E_0008087187 - bonafide bonafide -
E_2020 E_0009371779 M - 0 - - bonafide bonafide -
E_0371 E_0009384898 F - 0 - AC1 A28 spoof -
E_0371 E_0009386254 F - 0 - AC1 A21 spoof -
E_3152 E_0009409434 F C01 1 E_0000511203 - bonafide bonafide -
E_1439 E_0009497569 M - 0 - - bonafide bonafide -
E_4881 E_0009509266 F - 0 - AC1 A30 spoof -
E_1594 E_0009568160 M - 0 - - bonafide bonafide -
E_3484 E_0009571582 M C04 4 E_0008225008 - bonafide bonafide -
E_2682 E_0009588917 F - 0 - - bonafide bonafide -
E_5118 E_0009596680 F C04 4 E_0008458722 - bonafide bonafide -
E_3750 E_0009612135 F C04 3 E_0008034225 AC1 A28 spoof -
E_2192 E_0009616813 F C04 3 E_0006928935 - bonafide bonafide -
E_1744 E_0009641835 M - 0 - - bonafide bonafide -
E_5130 E_0009644713 M - 0 - - bonafide bonafide -
E_0967 E_0009692775 M C04 1 E_0007061533 - bonafide bonafide -
E_5266 E_0009701254 M C04 3 E_0004148990 - bonafide bonafide -
E_4162 E_0009716729 M - 0 - - bonafide bonafide -
E_4903 E_0009729190 F - 0 - AC3 A19 spoof -
E_4562 E_0009731399 M - 0 - AC2 A30 spoof -
E_5293 E_0009738554 F C04 5 E_0000434376 - bonafide bonafide -
E_1081 E_0009752194 F - 0 - - bonafide bonafide -
E_3208 E_0009770078 F - 0 - AC1 A30 spoof -
E_1021 E_0009772537 M - 0 - AC1 A28 spoof -
E_1707 E_0009795866 M C01 2 E_0006539621 AC2 A30 spoof -
E_1256 E_0009811203 F C01 4 E_0008652311 - bonafide bonafide -
E_4942 E_0009844367 M C04 3 E_0004917420 AC1 A21 spoof -
E_2799 E_0009860508 F - 0 - AC2 A28 spoof -
E_4855 E_0009864863 M C01 3 E_0001168293 AC1 A30 spoof -
E_4562 E_0009906267 M - 0 - AC2 A28 spoof -
E_2881 E_0009924368 F - 0 - AC2 A30 spoof -
E_5258 E_0009935498 M C01 5 E_0006702845 - bonafide bonafide -
E_4608 E_0009938323 M C01 2 E_0002927919 AC2 A21 spoof -
E_5218 E_0009960316 M C04 2 E_0004542010 - bonafide bonafide -
E_2155 E_0009974600 M - 0 - - bonafide bonafide -
